93,130
99,119
69,66
59,65
40,55
1,21
67,2
94,28
86,38
97,39
109,48
169,93
212,66
207,55
190,23
262,8
270,45
259,52
262,114
293,55
298,5
309,2
340,11
344,44
368,41
367,101
367,175
294,183
248,163
239,179
202,181
206,146
182,165
132,185
67,197
56,172
37,121
85,151
95,160
105,142
93,130
